Compartment,MP_form,Size_Bin,k_discorporation,k_fragmentation,k_heteroaggregation,k_heteroaggregate_breackup,k_biofouling,k_defouling,k_advective_transport,k_settling,k_rising,k_mixing,k_sea_spray_aerosol,k_sediment_resuspension,k_burial,k_runoff_transport,k_tillage,k_percolation,k_soil_air_resuspension,k_sequestration_deep_soils,k_wind_trasport,k_dry_depossition,k_wet_depossition
Ocean_Column_Water,heterBiofMP,mp4,8.022536812036404e-11,"[8.077919522390437e-11, 0.0, 8.086005527918356e-14, 0.0, 0.0]",0.0,6.6148287772519e-12,0.0,0.0,0.0,0.0,1.8476501545440496e-07,1.057716504854369e-11,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Ocean_Column_Water,heterBiofMP,mp5,8.022536812036404e-11,"[7.942508570525761e-10, 0.0, 0.0, 7.943302900815842e-14, 0.0]",0.0,3.004715836404362e-07,0.0,0.0,0.0,0.0,0.0001115271202502011,1.057716504854369e-11,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Surface_Water,freeMP,mp1,1.6045073624072808e-09,"[0.0, 0.0, 0.0, 0.0, 0.0]",3.858309247202086e-07,0.0,1.1574074074074074e-06,0.0,3.3295583238958095e-07,0.0,0.0,0.138,2.36e-25,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Surface_Water,freeMP,mp2,1.6045073624072808e-09,"[1.5854895991882293e-09, 0.0, 0.0, 0.0, 0.0]",1.1191246413029224e-06,0.0,1.1574074074074074e-06,0.0,3.3295583238958095e-07,0.0,0.0,0.138,2.36e-25,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Surface_Water,freeMP,mp3,1.6045073624072808e-09,"[1.5696347031963472e-08, 1.5854895991882296e-10, 0.0, 0.0, 0.0]",7.782991085780649e-05,0.0,1.1574074074074074e-06,0.0,3.3295583238958095e-07,0.0,0.0,0.138,2.36e-25,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Surface_Water,freeMP,mp4,1.6045073624072808e-09,"[1.5839041095890412e-07, 0.0, 1.5854895991882296e-10, 0.0, 0.0]",0.15267886070452985,0.0,1.1574074074074074e-06,0.0,3.3295583238958095e-07,0.0,0.0,0.138,2.36e-25,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Surface_Water,freeMP,mp5,1.6045073624072808e-09,"[1.5853310502283108e-06, 0.0, 0.0, 1.5854895991882296e-10, 0.0]",1174.101235601585,0.0,1.1574074074074074e-06,0.0,3.3295583238958095e-07,0.0,0.0,0.138,2.36e-25,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Surface_Water,heterMP,mp1,1.6045073624072808e-10,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0,8.93151244753955e-16,1.1574074074074074e-06,0.0,3.3295583238958095e-07,0.0003057135438595072,0.0,0.138,2.36e-25,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Surface_Water,heterMP,mp2,1.6045073624072808e-10,"[2.5931208065295157e-11, 0.0, 0.0, 0.0, 0.0]",0.0,1.1036012415408946e-15,1.1574074074074074e-06,0.0,3.3295583238958095e-07,0.00027817426046282536,0.0,0.138,2.36e-25,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Surface_Water,heterMP,mp3,1.6045073624072808e-10,"[1.571398559384979e-10, 1.5872712721060394e-12, 0.0, 0.0, 0.0]",0.0,7.612579062945901e-14,1.1574074074074074e-06,0.0,3.3295583238958095e-07,0.0,0.0,0.138,2.36e-25,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Surface_Water,heterMP,mp4,1.6045073624072808e-10,"[1.5839058914791603e-09, 0.0, 1.5854913828620225e-12, 0.0, 0.0]",0.0,1.526644061591379e-10,1.1574074074074074e-06,0.0,3.3295583238958095e-07,0.0,0.0,0.138,2.36e-25,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Surface_Water,heterMP,mp5,1.6045073624072808e-10,"[1.5853310520118086e-08, 0.0, 0.0, 1.5854896009719056e-12, 0.0]",0.0,1.1741010938832391e-06,1.1574074074074074e-06,0.0,3.3295583238958095e-07,0.0,0.0,0.138,2.36e-25,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Surface_Water,biofMP,mp1,3.2090147248145615e-10,"[0.0, 0.0, 0.0, 0.0, 0.0]",3.7539598798705858e-06,0.0,0.0,0.0,3.3295583238958095e-07,0.00022262072786816494,0.0,0.138,2.36e-25,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Surface_Water,biofMP,mp2,3.2090147248145615e-10,"[2.3782343987823448e-09, 0.0, 0.0, 0.0, 0.0]",7.665186787889183e-06,0.0,0.0,0.0,3.3295583238958095e-07,0.00043633304315171393,0.0,0.138,2.36e-25,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Surface_Water,biofMP,mp3,3.2090147248145615e-10,"[9.417808219178084e-09, 9.512937595129377e-11, 0.0, 0.0, 0.0]",0.00044054937354607167,0.0,0.0,0.0,3.3295583238958095e-07,0.0027581926805953848,0.0,0.138,2.36e-25,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Surface_Water,biofMP,mp4,3.2090147248145615e-10,"[8.077910958904112e-08, 0.0, 8.085996955859971e-11, 0.0, 0.0]",0.1122113329408613,0.0,0.0,0.0,3.3295583238958095e-07,0.0,0.0,0.138,2.36e-25,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Surface_Water,biofMP,mp5,3.2090147248145615e-10,"[7.942508561643837e-07, 0.0, 0.0, 7.943302891933031e-11, 0.0]",2163.3452888646884,0.0,0.0,0.0,3.3295583238958095e-07,0.0,0.0,0.138,2.36e-25,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Surface_Water,heterBiofMP,mp1,8.022536812036404e-11,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0,4.548401631622796e-15,0.0,0.0,3.3295583238958095e-07,0.00039761738445712565,0.0,0.138,2.36e-25,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Surface_Water,heterBiofMP,mp2,8.022536812036404e-11,"[2.4734634501663643e-11, 0.0, 0.0, 0.0, 0.0]",0.0,9.97814268504272e-15,0.0,0.0,3.3295583238958095e-07,0.0005665215244727535,0.0,0.138,2.36e-25,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Surface_Water,heterBiofMP,mp3,8.022536812036404e-11,"[9.42393561727571e-11, 9.51912688613708e-13, 0.0, 0.0, 0.0]",0.0,4.4528566977748155e-13,0.0,0.0,3.3295583238958095e-07,0.00279459273902052,0.0,0.138,2.36e-25,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Surface_Water,heterBiofMP,mp4,8.022536812036404e-11,"[8.077919522390438e-10, 0.0, 8.086005527918357e-13, 0.0, 0.0]",0.0,1.1218163522967289e-10,0.0,0.0,3.3295583238958095e-07,0.0,0.0,0.138,2.36e-25,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Surface_Water,heterBiofMP,mp5,8.022536812036404e-11,"[7.94250857052576e-09, 0.0, 0.0, 7.943302900815843e-13, 0.0]",0.0,2.1633450046354436e-06,0.0,0.0,3.3295583238958095e-07,0.0,0.0,0.138,2.36e-25,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Column_Water,freeMP,mp1,1.6045073624072808e-09,"[0.0, 0.0, 0.0, 0.0, 0.0]",2.641431772980533e-07,0.0,3.858024691358025e-07,0.0,3.3257918552036197e-07,0.0,7.31206472757068e-11,0.00027568778280542984,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Column_Water,freeMP,mp2,1.6045073624072808e-09,"[1.5854895991882296e-10, 0.0, 0.0, 0.0, 0.0]",6.549227239515609e-07,0.0,3.858024691358025e-07,0.0,3.3257918552036197e-07,0.0,7.31206472757068e-09,0.00027568778280542984,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Column_Water,freeMP,mp3,1.6045073624072808e-09,"[1.569634703196347e-09, 1.5854895991882293e-11, 0.0, 0.0, 0.0]",3.264635303049436e-05,0.0,3.858024691358025e-07,0.0,3.3257918552036197e-07,0.0,7.312064727570679e-07,0.00027568778280542984,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Column_Water,freeMP,mp4,1.6045073624072808e-09,"[1.583904109589041e-08, 0.0, 1.5854895991882293e-11, 0.0, 0.0]",0.12161288268162711,0.0,3.858024691358025e-07,0.0,3.3257918552036197e-07,0.0,7.312064727570679e-05,0.00027568778280542984,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Column_Water,freeMP,mp5,1.6045073624072808e-09,"[1.5853310502283102e-07, 0.0, 0.0, 1.5854895991882293e-11, 0.0]",1144.2584221034047,0.0,3.858024691358025e-07,0.0,3.3257918552036197e-07,0.0,0.00731206472757068,0.00027568778280542984,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Column_Water,heterMP,mp1,1.6045073624072808e-10,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0,9.08915017475195e-17,3.858024691358025e-07,0.0,3.3257918552036197e-07,6.114270877190145e-07,0.0,0.00027568778280542984,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Column_Water,heterMP,mp2,1.6045073624072808e-10,"[2.593120806529515e-12, 0.0, 0.0, 0.0, 0.0]",0.0,1.8775810307786444e-16,3.858024691358025e-07,0.0,3.3257918552036197e-07,5.563485209256507e-07,0.0,0.00027568778280542984,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Column_Water,heterMP,mp3,1.6045073624072808e-10,"[1.571398559384979e-11, 1.5872712721060394e-13, 0.0, 0.0, 0.0]",0.0,3.0809648310541605e-14,3.858024691358025e-07,0.0,3.3257918552036197e-07,0.0,6.387648176126425e-07,0.00027568778280542984,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Column_Water,heterMP,mp4,1.6045073624072808e-10,"[1.5839058914791603e-10, 0.0, 1.5854913828620223e-13, 0.0, 0.0]",0.0,1.2159832483803404e-10,3.858024691358025e-07,0.0,3.3257918552036197e-07,0.0,7.311139264031756e-05,0.00027568778280542984,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Column_Water,heterMP,mp5,1.6045073624072808e-10,"[1.5853310520118086e-09, 0.0, 0.0, 1.585489600971906e-13, 0.0]",0.0,1.1442582802844903e-06,3.858024691358025e-07,0.0,3.3257918552036197e-07,0.0,0.007312063802106094,0.00027568778280542984,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Column_Water,biofMP,mp1,3.2090147248145615e-10,"[0.0, 0.0, 0.0, 0.0, 0.0]",9.817608839096108e-07,0.0,0.0,0.0,3.3257918552036197e-07,4.452414557363299e-07,0.0,0.00027568778280542984,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Column_Water,biofMP,mp2,3.2090147248145615e-10,"[2.378234398782344e-10, 0.0, 0.0, 0.0, 0.0]",2.250735623902903e-06,0.0,0.0,0.0,3.3257918552036197e-07,8.72666086303428e-07,0.0,0.00027568778280542984,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Column_Water,biofMP,mp3,3.2090147248145615e-10,"[9.417808219178083e-10, 9.512937595129375e-12, 0.0, 0.0, 0.0]",0.0002943591921184422,0.0,0.0,0.0,3.3257918552036197e-07,5.51638536119077e-06,0.0,0.00027568778280542984,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Column_Water,biofMP,mp4,3.2090147248145615e-10,"[8.07791095890411e-09, 0.0, 8.08599695585997e-12, 0.0, 0.0]",0.04633370562864022,0.0,0.0,0.0,3.3257918552036197e-07,0.0,1.1094905214031288e-05,0.00027568778280542984,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Column_Water,biofMP,mp5,3.2090147248145615e-10,"[7.942508561643837e-08, 0.0, 0.0, 7.94330289193303e-12, 0.0]",2103.3013699134344,0.0,0.0,0.0,3.3257918552036197e-07,0.0,0.006691628137902853,0.00027568778280542984,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Column_Water,heterBiofMP,mp1,8.022536812036404e-11,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0,1.2123364666428115e-15,0.0,0.0,3.3257918552036197e-07,7.952347689142513e-07,0.0,0.00027568778280542984,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Column_Water,heterBiofMP,mp2,8.022536812036404e-11,"[2.4734634501663645e-12, 0.0, 0.0, 0.0, 0.0]",0.0,4.118403527524675e-15,0.0,0.0,3.3257918552036197e-07,1.133043048945507e-06,0.0,0.00027568778280542984,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Column_Water,heterBiofMP,mp3,8.022536812036404e-11,"[9.42393561727571e-12, 9.51912688613708e-14, 0.0, 0.0, 0.0]",0.0,2.988417042947277e-13,0.0,0.0,3.3257918552036197e-07,5.58918547804104e-06,0.0,0.00027568778280542984,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Column_Water,heterBiofMP,mp4,8.022536812036404e-11,"[8.077919522390437e-11, 0.0, 8.086005527918356e-14, 0.0, 0.0]",0.0,4.630380144076331e-11,0.0,0.0,3.3257918552036197e-07,0.0,1.1085900927264298e-05,0.00027568778280542984,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Coast_Column_Water,heterBiofMP,mp5,8.022536812036404e-11,"[7.942508570525761e-10, 0.0, 0.0, 7.943302900815842e-14, 0.0]",0.0,2.103301085483054e-06,0.0,0.0,3.3257918552036197e-07,0.0,0.006691627215012066,0.00027568778280542984,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Surface_Freshwater,freeMP,mp1,1.6045073624072808e-09,"[0.0, 0.0, 0.0, 0.0, 0.0]",1.6836484996348609e-06,0.0,1.1574074074074074e-06,0.0,1.4033149171270719e-06,2.790864399836132e-09,0.0,0.067,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Surface_Freshwater,freeMP,mp2,1.6045073624072808e-09,"[1.5854895991882293e-09, 0.0, 0.0, 0.0, 0.0]",4.837239283599403e-06,0.0,1.1574074074074074e-06,0.0,1.4033149171270719e-06,2.7908643998361324e-07,0.0,0.067,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Surface_Freshwater,freeMP,mp3,1.6045073624072808e-09,"[1.5696347031963472e-08, 1.5854895991882296e-10, 0.0, 0.0, 0.0]",0.00026572875763144013,0.0,1.1574074074074074e-06,0.0,1.4033149171270719e-06,2.7908643998361323e-05,0.0,0.067,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Surface_Freshwater,freeMP,mp4,1.6045073624072808e-09,"[1.5839041095890412e-07, 0.0, 1.5854895991882296e-10, 0.0, 0.0]",0.18194814146263413,0.0,1.1574074074074074e-06,0.0,1.4033149171270719e-06,0.0027908643998361318,0.0,0.067,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Surface_Freshwater,freeMP,mp5,1.6045073624072808e-09,"[1.5853310502283108e-06, 0.0, 0.0, 1.5854895991882296e-10, 0.0]",514.9203469618951,0.0,1.1574074074074074e-06,0.0,1.4033149171270719e-06,0.2790864399836132,0.0,0.067,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Surface_Freshwater,heterMP,mp1,1.6045073624072808e-10,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0,3.827770060608943e-15,1.1574074074074074e-06,0.0,1.4033149171270719e-06,0.00031456931002332174,0.0,0.067,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Surface_Freshwater,heterMP,mp2,1.6045073624072808e-10,"[2.5931208065295157e-11, 0.0, 0.0, 0.0, 0.0]",0.0,4.70779780082718e-15,1.1574074074074074e-06,0.0,1.4033149171270719e-06,0.00028870058009924796,0.0,0.067,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Surface_Freshwater,heterMP,mp3,1.6045073624072808e-10,"[1.571398559384979e-10, 1.5872712721060394e-12, 0.0, 0.0, 0.0]",0.0,2.5813641926475055e-13,1.1574074074074074e-06,0.0,1.4033149171270719e-06,7.501437600853913e-05,0.0,0.067,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Surface_Freshwater,heterMP,mp4,1.6045073624072808e-10,"[1.5839058914791603e-09, 0.0, 1.5854913828620225e-12, 0.0, 0.0]",0.0,1.8201348749970307e-10,1.1574074074074074e-06,0.0,1.4033149171270719e-06,0.0027955802576540684,0.0,0.067,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Surface_Freshwater,heterMP,mp5,1.6045073624072808e-10,"[1.5853310520118086e-08, 0.0, 0.0, 1.5854896009719056e-12, 0.0]",0.0,5.149209789478775e-07,1.1574074074074074e-06,0.0,1.4033149171270719e-06,0.27908691156992727,0.0,0.067,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Surface_Freshwater,biofMP,mp1,3.2090147248145615e-10,"[0.0, 0.0, 0.0, 0.0, 0.0]",1.579464444050582e-05,0.0,0.0,0.0,1.4033149171270719e-06,0.00023997460179278596,0.0,0.067,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Surface_Freshwater,biofMP,mp2,3.2090147248145615e-10,"[2.3782343987823448e-09, 0.0, 0.0, 0.0, 0.0]",3.428515132349886e-05,0.0,0.0,0.0,1.4033149171270719e-06,0.0004717491123856346,0.0,0.067,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Surface_Freshwater,biofMP,mp3,3.2090147248145615e-10,"[9.417808219178084e-09, 9.512937595129377e-11, 0.0, 0.0, 0.0]",0.0021591610457199237,0.0,0.0,0.0,1.4033149171270719e-06,0.0033248497883381144,0.0,0.067,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Surface_Freshwater,biofMP,mp4,3.2090147248145615e-10,"[8.077910958904112e-08, 0.0, 8.085996955859971e-11, 0.0, 0.0]",1.315767757492239,0.0,0.0,0.0,1.4033149171270719e-06,0.03539352342739655,0.0,0.067,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Surface_Freshwater,biofMP,mp5,3.2090147248145615e-10,"[7.942508561643837e-07, 0.0, 0.0, 7.943302891933031e-11, 0.0]",1909.8887137298964,0.0,0.0,0.0,1.4033149171270719e-06,0.6050609505078169,0.0,0.067,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Surface_Freshwater,heterBiofMP,mp1,8.022536812036404e-11,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0,1.9981682344270546e-14,0.0,0.0,1.4033149171270719e-06,0.0004189657317874312,0.0,0.067,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Surface_Freshwater,heterBiofMP,mp2,8.022536812036404e-11,"[2.4734634501663643e-11, 0.0, 0.0, 0.0, 0.0]",0.0,4.4440096538888485e-14,0.0,0.0,1.4033149171270719e-06,0.000604830632448703,0.0,0.067,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
Surface_Freshwater,heterBiofMP,mp3,8.022536812036404e-11,"[9.42393561727571e-11, 9.51912688613708e-13, 0.0, 0.0, 0.0]",0.0,2.1801319948181944e-12,0.0,0.0,1.4033149171270719e-06,0.0033619874415666178,0.0,0.067,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
